"contador";"tiempo";"numero1";"numero2";"numero3";"jornada"
78878;"21:54:37";21;54;37;Noche
78879;"21:54:38";21;54;38;Noche
78880;"21:54:39";21;54;39;Noche
78881;"21:54:40";21;54;40;Noche
78882;"21:54:41";21;54;41;Noche
78883;"21:54:42";21;54;42;Noche
78884;"21:54:43";21;54;43;Noche
78885;"21:54:44";21;54;44;Noche
78886;"21:54:45";21;54;45;Noche
78887;"21:54:46";21;54;46;Noche
78888;"21:54:47";21;54;47;Noche
78889;"21:54:48";21;54;48;Noche
78890;"21:54:49";21;54;49;Noche
78891;"21:54:50";21;54;50;Noche
78892;"21:54:51";21;54;51;Noche
78893;"21:54:52";21;54;52;Noche
78894;"21:54:53";21;54;53;Noche
78895;"21:54:54";21;54;54;Noche
78896;"21:54:55";21;54;55;Noche
78897;"21:54:56";21;54;56;Noche
78898;"21:54:57";21;54;57;Noche
78899;"21:54:58";21;54;58;Noche
78900;"21:54:59";21;54;59;Noche
78901;"21:55:00";21;55;0;Noche
78902;"21:55:01";21;55;1;Noche
78903;"21:55:02";21;55;2;Noche
78904;"21:55:03";21;55;3;Noche
78905;"21:55:04";21;55;4;Noche
78906;"21:55:05";21;55;5;Noche
78907;"21:55:06";21;55;6;Noche
78908;"21:55:07";21;55;7;Noche
78909;"21:55:08";21;55;8;Noche
78910;"21:55:09";21;55;9;Noche
78911;"21:55:10";21;55;10;Noche
78912;"21:55:11";21;55;11;Noche
78913;"21:55:12";21;55;12;Noche
78914;"21:55:13";21;55;13;Noche
78915;"21:55:14";21;55;14;Noche
78916;"21:55:15";21;55;15;Noche
78917;"21:55:16";21;55;16;Noche
78918;"21:55:17";21;55;17;Noche
78919;"21:55:18";21;55;18;Noche
78920;"21:55:19";21;55;19;Noche
78921;"21:55:20";21;55;20;Noche
78922;"21:55:21";21;55;21;Noche
78923;"21:55:22";21;55;22;Noche
78924;"21:55:23";21;55;23;Noche
78925;"21:55:24";21;55;24;Noche
78926;"21:55:25";21;55;25;Noche
78927;"21:55:26";21;55;26;Noche
78928;"21:55:27";21;55;27;Noche
78929;"21:55:28";21;55;28;Noche
78930;"21:55:29";21;55;29;Noche
78931;"21:55:30";21;55;30;Noche
78932;"21:55:31";21;55;31;Noche
78933;"21:55:32";21;55;32;Noche
78934;"21:55:33";21;55;33;Noche
78935;"21:55:34";21;55;34;Noche
78936;"21:55:35";21;55;35;Noche
78937;"21:55:36";21;55;36;Noche
78938;"21:55:37";21;55;37;Noche
78939;"21:55:38";21;55;38;Noche
78940;"21:55:39";21;55;39;Noche
78941;"21:55:40";21;55;40;Noche
78942;"21:55:41";21;55;41;Noche
78943;"21:55:42";21;55;42;Noche
78944;"21:55:43";21;55;43;Noche
78945;"21:55:44";21;55;44;Noche
78946;"21:55:45";21;55;45;Noche
78947;"21:55:46";21;55;46;Noche
78948;"21:55:47";21;55;47;Noche
78949;"21:55:48";21;55;48;Noche
78950;"21:55:49";21;55;49;Noche
78951;"21:55:50";21;55;50;Noche
78952;"21:55:51";21;55;51;Noche
78953;"21:55:52";21;55;52;Noche
78954;"21:55:53";21;55;53;Noche
78955;"21:55:54";21;55;54;Noche
78956;"21:55:55";21;55;55;Noche
78957;"21:55:56";21;55;56;Noche
78958;"21:55:57";21;55;57;Noche
78959;"21:55:58";21;55;58;Noche
78960;"21:55:59";21;55;59;Noche
78961;"21:56:00";21;56;0;Noche
78962;"21:56:01";21;56;1;Noche
78963;"21:56:02";21;56;2;Noche
78964;"21:56:03";21;56;3;Noche
78965;"21:56:04";21;56;4;Noche
78966;"21:56:05";21;56;5;Noche
78967;"21:56:06";21;56;6;Noche
78968;"21:56:07";21;56;7;Noche
78969;"21:56:08";21;56;8;Noche
78970;"21:56:09";21;56;9;Noche
78971;"21:56:10";21;56;10;Noche
78972;"21:56:11";21;56;11;Noche
78973;"21:56:12";21;56;12;Noche
78974;"21:56:13";21;56;13;Noche
78975;"21:56:14";21;56;14;Noche
78976;"21:56:15";21;56;15;Noche
78977;"21:56:16";21;56;16;Noche
78978;"21:56:17";21;56;17;Noche
78979;"21:56:18";21;56;18;Noche
78980;"21:56:19";21;56;19;Noche
78981;"21:56:20";21;56;20;Noche
78982;"21:56:21";21;56;21;Noche
78983;"21:56:22";21;56;22;Noche
78984;"21:56:23";21;56;23;Noche
78985;"21:56:24";21;56;24;Noche
78986;"21:56:25";21;56;25;Noche
78987;"21:56:26";21;56;26;Noche
78988;"21:56:27";21;56;27;Noche
78989;"21:56:28";21;56;28;Noche
78990;"21:56:29";21;56;29;Noche
78991;"21:56:30";21;56;30;Noche
78992;"21:56:31";21;56;31;Noche
78993;"21:56:32";21;56;32;Noche
78994;"21:56:33";21;56;33;Noche
78995;"21:56:34";21;56;34;Noche
78996;"21:56:35";21;56;35;Noche
78997;"21:56:36";21;56;36;Noche
78998;"21:56:37";21;56;37;Noche
78999;"21:56:38";21;56;38;Noche
79000;"21:56:39";21;56;39;Noche
79001;"21:56:40";21;56;40;Noche
79002;"21:56:41";21;56;41;Noche
79003;"21:56:42";21;56;42;Noche
79004;"21:56:43";21;56;43;Noche
79005;"21:56:44";21;56;44;Noche
79006;"21:56:45";21;56;45;Noche
79007;"21:56:46";21;56;46;Noche
79008;"21:56:47";21;56;47;Noche
79009;"21:56:48";21;56;48;Noche
79010;"21:56:49";21;56;49;Noche
79011;"21:56:50";21;56;50;Noche
79012;"21:56:51";21;56;51;Noche
79013;"21:56:52";21;56;52;Noche
79014;"21:56:53";21;56;53;Noche
79015;"21:56:54";21;56;54;Noche
79016;"21:56:55";21;56;55;Noche
79017;"21:56:56";21;56;56;Noche
79018;"21:56:57";21;56;57;Noche
79019;"21:56:58";21;56;58;Noche
79020;"21:56:59";21;56;59;Noche
79021;"21:57:00";21;57;0;Noche
79022;"21:57:01";21;57;1;Noche
79023;"21:57:02";21;57;2;Noche
79024;"21:57:03";21;57;3;Noche
79025;"21:57:04";21;57;4;Noche
79026;"21:57:05";21;57;5;Noche
79027;"21:57:06";21;57;6;Noche
79028;"21:57:07";21;57;7;Noche
79029;"21:57:08";21;57;8;Noche
79030;"21:57:09";21;57;9;Noche
79031;"21:57:10";21;57;10;Noche
79032;"21:57:11";21;57;11;Noche
79033;"21:57:12";21;57;12;Noche
79034;"21:57:13";21;57;13;Noche
79035;"21:57:14";21;57;14;Noche
79036;"21:57:15";21;57;15;Noche
79037;"21:57:16";21;57;16;Noche
79038;"21:57:17";21;57;17;Noche
79039;"21:57:18";21;57;18;Noche
79040;"21:57:19";21;57;19;Noche
79041;"21:57:20";21;57;20;Noche
79042;"21:57:21";21;57;21;Noche
79043;"21:57:22";21;57;22;Noche
79044;"21:57:23";21;57;23;Noche
79045;"21:57:24";21;57;24;Noche
79046;"21:57:25";21;57;25;Noche
79047;"21:57:26";21;57;26;Noche
79048;"21:57:27";21;57;27;Noche
79049;"21:57:28";21;57;28;Noche
79050;"21:57:29";21;57;29;Noche
79051;"21:57:30";21;57;30;Noche
79052;"21:57:31";21;57;31;Noche
79053;"21:57:32";21;57;32;Noche
79054;"21:57:33";21;57;33;Noche
79055;"21:57:34";21;57;34;Noche
79056;"21:57:35";21;57;35;Noche
79057;"21:57:36";21;57;36;Noche
79058;"21:57:37";21;57;37;Noche
79059;"21:57:38";21;57;38;Noche
79060;"21:57:39";21;57;39;Noche
79061;"21:57:40";21;57;40;Noche
79062;"21:57:41";21;57;41;Noche
79063;"21:57:42";21;57;42;Noche
79064;"21:57:43";21;57;43;Noche
79065;"21:57:44";21;57;44;Noche
79066;"21:57:45";21;57;45;Noche
79067;"21:57:46";21;57;46;Noche
79068;"21:57:47";21;57;47;Noche
79069;"21:57:48";21;57;48;Noche
79070;"21:57:49";21;57;49;Noche
79071;"21:57:50";21;57;50;Noche
79072;"21:57:51";21;57;51;Noche
79073;"21:57:52";21;57;52;Noche
79074;"21:57:53";21;57;53;Noche
79075;"21:57:54";21;57;54;Noche
79076;"21:57:55";21;57;55;Noche
79077;"21:57:56";21;57;56;Noche
79078;"21:57:57";21;57;57;Noche
79079;"21:57:58";21;57;58;Noche
79080;"21:57:59";21;57;59;Noche
79081;"21:58:00";21;58;0;Noche
79082;"21:58:01";21;58;1;Noche
79083;"21:58:02";21;58;2;Noche
79084;"21:58:03";21;58;3;Noche
79085;"21:58:04";21;58;4;Noche
79086;"21:58:05";21;58;5;Noche
79087;"21:58:06";21;58;6;Noche
79088;"21:58:07";21;58;7;Noche
79089;"21:58:08";21;58;8;Noche
79090;"21:58:09";21;58;9;Noche
79091;"21:58:10";21;58;10;Noche
79092;"21:58:11";21;58;11;Noche
79093;"21:58:12";21;58;12;Noche
79094;"21:58:13";21;58;13;Noche
79095;"21:58:14";21;58;14;Noche
79096;"21:58:15";21;58;15;Noche
79097;"21:58:16";21;58;16;Noche
79098;"21:58:17";21;58;17;Noche
79099;"21:58:18";21;58;18;Noche
79100;"21:58:19";21;58;19;Noche
79101;"21:58:20";21;58;20;Noche
79102;"21:58:21";21;58;21;Noche
79103;"21:58:22";21;58;22;Noche
79104;"21:58:23";21;58;23;Noche
79105;"21:58:24";21;58;24;Noche
79106;"21:58:25";21;58;25;Noche
79107;"21:58:26";21;58;26;Noche
79108;"21:58:27";21;58;27;Noche
79109;"21:58:28";21;58;28;Noche
79110;"21:58:29";21;58;29;Noche
79111;"21:58:30";21;58;30;Noche
79112;"21:58:31";21;58;31;Noche
79113;"21:58:32";21;58;32;Noche
79114;"21:58:33";21;58;33;Noche
79115;"21:58:34";21;58;34;Noche
79116;"21:58:35";21;58;35;Noche
79117;"21:58:36";21;58;36;Noche
79118;"21:58:37";21;58;37;Noche
79119;"21:58:38";21;58;38;Noche
79120;"21:58:39";21;58;39;Noche
79121;"21:58:40";21;58;40;Noche
79122;"21:58:41";21;58;41;Noche
79123;"21:58:42";21;58;42;Noche
79124;"21:58:43";21;58;43;Noche
79125;"21:58:44";21;58;44;Noche
79126;"21:58:45";21;58;45;Noche
79127;"21:58:46";21;58;46;Noche
79128;"21:58:47";21;58;47;Noche
79129;"21:58:48";21;58;48;Noche
79130;"21:58:49";21;58;49;Noche
79131;"21:58:50";21;58;50;Noche
79132;"21:58:51";21;58;51;Noche
79133;"21:58:52";21;58;52;Noche
79134;"21:58:53";21;58;53;Noche
79135;"21:58:54";21;58;54;Noche
79136;"21:58:55";21;58;55;Noche
79137;"21:58:56";21;58;56;Noche
79138;"21:58:57";21;58;57;Noche
79139;"21:58:58";21;58;58;Noche
79140;"21:58:59";21;58;59;Noche
79141;"21:59:00";21;59;0;Noche
79142;"21:59:01";21;59;1;Noche
79143;"21:59:02";21;59;2;Noche
79144;"21:59:03";21;59;3;Noche
79145;"21:59:04";21;59;4;Noche
79146;"21:59:05";21;59;5;Noche
79147;"21:59:06";21;59;6;Noche
79148;"21:59:07";21;59;7;Noche
79149;"21:59:08";21;59;8;Noche
79150;"21:59:09";21;59;9;Noche
79151;"21:59:10";21;59;10;Noche
79152;"21:59:11";21;59;11;Noche
79153;"21:59:12";21;59;12;Noche
79154;"21:59:13";21;59;13;Noche
79155;"21:59:14";21;59;14;Noche
79156;"21:59:15";21;59;15;Noche
79157;"21:59:16";21;59;16;Noche
79158;"21:59:17";21;59;17;Noche
79159;"21:59:18";21;59;18;Noche
79160;"21:59:19";21;59;19;Noche
79161;"21:59:20";21;59;20;Noche
79162;"21:59:21";21;59;21;Noche
79163;"21:59:22";21;59;22;Noche
79164;"21:59:23";21;59;23;Noche
79165;"21:59:24";21;59;24;Noche
79166;"21:59:25";21;59;25;Noche
79167;"21:59:26";21;59;26;Noche
79168;"21:59:27";21;59;27;Noche
79169;"21:59:28";21;59;28;Noche
79170;"21:59:29";21;59;29;Noche
79171;"21:59:30";21;59;30;Noche
79172;"21:59:31";21;59;31;Noche
79173;"21:59:32";21;59;32;Noche
79174;"21:59:33";21;59;33;Noche
79175;"21:59:34";21;59;34;Noche
79176;"21:59:35";21;59;35;Noche
79177;"21:59:36";21;59;36;Noche
79178;"21:59:37";21;59;37;Noche
79179;"21:59:38";21;59;38;Noche
79180;"21:59:39";21;59;39;Noche
79181;"21:59:40";21;59;40;Noche
79182;"21:59:41";21;59;41;Noche
79183;"21:59:42";21;59;42;Noche
79184;"21:59:43";21;59;43;Noche
79185;"21:59:44";21;59;44;Noche
79186;"21:59:45";21;59;45;Noche
79187;"21:59:46";21;59;46;Noche
79188;"21:59:47";21;59;47;Noche
79189;"21:59:48";21;59;48;Noche
79190;"21:59:49";21;59;49;Noche
79191;"21:59:50";21;59;50;Noche
79192;"21:59:51";21;59;51;Noche
79193;"21:59:52";21;59;52;Noche
79194;"21:59:53";21;59;53;Noche
79195;"21:59:54";21;59;54;Noche
79196;"21:59:55";21;59;55;Noche
79197;"21:59:56";21;59;56;Noche
79198;"21:59:57";21;59;57;Noche
79199;"21:59:58";21;59;58;Noche
79200;"21:59:59";21;59;59;Noche
79201;"22:00:00";22;0;0;Noche
79202;"22:00:01";22;0;1;Noche
79203;"22:00:02";22;0;2;Noche
79204;"22:00:03";22;0;3;Noche
79205;"22:00:04";22;0;4;Noche
79206;"22:00:05";22;0;5;Noche
79207;"22:00:06";22;0;6;Noche
79208;"22:00:07";22;0;7;Noche
79209;"22:00:08";22;0;8;Noche
79210;"22:00:09";22;0;9;Noche
79211;"22:00:10";22;0;10;Noche
79212;"22:00:11";22;0;11;Noche
79213;"22:00:12";22;0;12;Noche
79214;"22:00:13";22;0;13;Noche
79215;"22:00:14";22;0;14;Noche
79216;"22:00:15";22;0;15;Noche
79217;"22:00:16";22;0;16;Noche
79218;"22:00:17";22;0;17;Noche
79219;"22:00:18";22;0;18;Noche
79220;"22:00:19";22;0;19;Noche
79221;"22:00:20";22;0;20;Noche
79222;"22:00:21";22;0;21;Noche
79223;"22:00:22";22;0;22;Noche
79224;"22:00:23";22;0;23;Noche
79225;"22:00:24";22;0;24;Noche
79226;"22:00:25";22;0;25;Noche
79227;"22:00:26";22;0;26;Noche
79228;"22:00:27";22;0;27;Noche
79229;"22:00:28";22;0;28;Noche
79230;"22:00:29";22;0;29;Noche
79231;"22:00:30";22;0;30;Noche
79232;"22:00:31";22;0;31;Noche
79233;"22:00:32";22;0;32;Noche
79234;"22:00:33";22;0;33;Noche
79235;"22:00:34";22;0;34;Noche
79236;"22:00:35";22;0;35;Noche
79237;"22:00:36";22;0;36;Noche
79238;"22:00:37";22;0;37;Noche
79239;"22:00:38";22;0;38;Noche
79240;"22:00:39";22;0;39;Noche
79241;"22:00:40";22;0;40;Noche
79242;"22:00:41";22;0;41;Noche
79243;"22:00:42";22;0;42;Noche
79244;"22:00:43";22;0;43;Noche
79245;"22:00:44";22;0;44;Noche
79246;"22:00:45";22;0;45;Noche
79247;"22:00:46";22;0;46;Noche
79248;"22:00:47";22;0;47;Noche
79249;"22:00:48";22;0;48;Noche
79250;"22:00:49";22;0;49;Noche
79251;"22:00:50";22;0;50;Noche
79252;"22:00:51";22;0;51;Noche
79253;"22:00:52";22;0;52;Noche
79254;"22:00:53";22;0;53;Noche
79255;"22:00:54";22;0;54;Noche
79256;"22:00:55";22;0;55;Noche
79257;"22:00:56";22;0;56;Noche
79258;"22:00:57";22;0;57;Noche
79259;"22:00:58";22;0;58;Noche
79260;"22:00:59";22;0;59;Noche
79261;"22:01:00";22;1;0;Noche
79262;"22:01:01";22;1;1;Noche
79263;"22:01:02";22;1;2;Noche
79264;"22:01:03";22;1;3;Noche
79265;"22:01:04";22;1;4;Noche
79266;"22:01:05";22;1;5;Noche
79267;"22:01:06";22;1;6;Noche
79268;"22:01:07";22;1;7;Noche
79269;"22:01:08";22;1;8;Noche
79270;"22:01:09";22;1;9;Noche
79271;"22:01:10";22;1;10;Noche
79272;"22:01:11";22;1;11;Noche
79273;"22:01:12";22;1;12;Noche
79274;"22:01:13";22;1;13;Noche
79275;"22:01:14";22;1;14;Noche
79276;"22:01:15";22;1;15;Noche
79277;"22:01:16";22;1;16;Noche
79278;"22:01:17";22;1;17;Noche
79279;"22:01:18";22;1;18;Noche
79280;"22:01:19";22;1;19;Noche
79281;"22:01:20";22;1;20;Noche
79282;"22:01:21";22;1;21;Noche
79283;"22:01:22";22;1;22;Noche
79284;"22:01:23";22;1;23;Noche
79285;"22:01:24";22;1;24;Noche
79286;"22:01:25";22;1;25;Noche
79287;"22:01:26";22;1;26;Noche
79288;"22:01:27";22;1;27;Noche
79289;"22:01:28";22;1;28;Noche
79290;"22:01:29";22;1;29;Noche
79291;"22:01:30";22;1;30;Noche
79292;"22:01:31";22;1;31;Noche
79293;"22:01:32";22;1;32;Noche
79294;"22:01:33";22;1;33;Noche
79295;"22:01:34";22;1;34;Noche
79296;"22:01:35";22;1;35;Noche
79297;"22:01:36";22;1;36;Noche
79298;"22:01:37";22;1;37;Noche
79299;"22:01:38";22;1;38;Noche
79300;"22:01:39";22;1;39;Noche
79301;"22:01:40";22;1;40;Noche
79302;"22:01:41";22;1;41;Noche
79303;"22:01:42";22;1;42;Noche
79304;"22:01:43";22;1;43;Noche
79305;"22:01:44";22;1;44;Noche
79306;"22:01:45";22;1;45;Noche
79307;"22:01:46";22;1;46;Noche
79308;"22:01:47";22;1;47;Noche
79309;"22:01:48";22;1;48;Noche
79310;"22:01:49";22;1;49;Noche
79311;"22:01:50";22;1;50;Noche
79312;"22:01:51";22;1;51;Noche
79313;"22:01:52";22;1;52;Noche
79314;"22:01:53";22;1;53;Noche
79315;"22:01:54";22;1;54;Noche
79316;"22:01:55";22;1;55;Noche
79317;"22:01:56";22;1;56;Noche
79318;"22:01:57";22;1;57;Noche
79319;"22:01:58";22;1;58;Noche
79320;"22:01:59";22;1;59;Noche
79321;"22:02:00";22;2;0;Noche
79322;"22:02:01";22;2;1;Noche
79323;"22:02:02";22;2;2;Noche
79324;"22:02:03";22;2;3;Noche
79325;"22:02:04";22;2;4;Noche
79326;"22:02:05";22;2;5;Noche
79327;"22:02:06";22;2;6;Noche
79328;"22:02:07";22;2;7;Noche
79329;"22:02:08";22;2;8;Noche
79330;"22:02:09";22;2;9;Noche
79331;"22:02:10";22;2;10;Noche
79332;"22:02:11";22;2;11;Noche
79333;"22:02:12";22;2;12;Noche
79334;"22:02:13";22;2;13;Noche
79335;"22:02:14";22;2;14;Noche
79336;"22:02:15";22;2;15;Noche
79337;"22:02:16";22;2;16;Noche
79338;"22:02:17";22;2;17;Noche
79339;"22:02:18";22;2;18;Noche
79340;"22:02:19";22;2;19;Noche
79341;"22:02:20";22;2;20;Noche
79342;"22:02:21";22;2;21;Noche
79343;"22:02:22";22;2;22;Noche
79344;"22:02:23";22;2;23;Noche
79345;"22:02:24";22;2;24;Noche
79346;"22:02:25";22;2;25;Noche
79347;"22:02:26";22;2;26;Noche
79348;"22:02:27";22;2;27;Noche
79349;"22:02:28";22;2;28;Noche
79350;"22:02:29";22;2;29;Noche
79351;"22:02:30";22;2;30;Noche
79352;"22:02:31";22;2;31;Noche
79353;"22:02:32";22;2;32;Noche
79354;"22:02:33";22;2;33;Noche
79355;"22:02:34";22;2;34;Noche
79356;"22:02:35";22;2;35;Noche
79357;"22:02:36";22;2;36;Noche
79358;"22:02:37";22;2;37;Noche
79359;"22:02:38";22;2;38;Noche
79360;"22:02:39";22;2;39;Noche
79361;"22:02:40";22;2;40;Noche
79362;"22:02:41";22;2;41;Noche
79363;"22:02:42";22;2;42;Noche
79364;"22:02:43";22;2;43;Noche
79365;"22:02:44";22;2;44;Noche
79366;"22:02:45";22;2;45;Noche
79367;"22:02:46";22;2;46;Noche
79368;"22:02:47";22;2;47;Noche
79369;"22:02:48";22;2;48;Noche
79370;"22:02:49";22;2;49;Noche
79371;"22:02:50";22;2;50;Noche
79372;"22:02:51";22;2;51;Noche
79373;"22:02:52";22;2;52;Noche
79374;"22:02:53";22;2;53;Noche
79375;"22:02:54";22;2;54;Noche
79376;"22:02:55";22;2;55;Noche
79377;"22:02:56";22;2;56;Noche
79378;"22:02:57";22;2;57;Noche
79379;"22:02:58";22;2;58;Noche
79380;"22:02:59";22;2;59;Noche
79381;"22:03:00";22;3;0;Noche
79382;"22:03:01";22;3;1;Noche
79383;"22:03:02";22;3;2;Noche
79384;"22:03:03";22;3;3;Noche
79385;"22:03:04";22;3;4;Noche
79386;"22:03:05";22;3;5;Noche
79387;"22:03:06";22;3;6;Noche
79388;"22:03:07";22;3;7;Noche
79389;"22:03:08";22;3;8;Noche
79390;"22:03:09";22;3;9;Noche
79391;"22:03:10";22;3;10;Noche
79392;"22:03:11";22;3;11;Noche
79393;"22:03:12";22;3;12;Noche
79394;"22:03:13";22;3;13;Noche
79395;"22:03:14";22;3;14;Noche
79396;"22:03:15";22;3;15;Noche
79397;"22:03:16";22;3;16;Noche
79398;"22:03:17";22;3;17;Noche
79399;"22:03:18";22;3;18;Noche
79400;"22:03:19";22;3;19;Noche
79401;"22:03:20";22;3;20;Noche
79402;"22:03:21";22;3;21;Noche
79403;"22:03:22";22;3;22;Noche
79404;"22:03:23";22;3;23;Noche
79405;"22:03:24";22;3;24;Noche
79406;"22:03:25";22;3;25;Noche
79407;"22:03:26";22;3;26;Noche
79408;"22:03:27";22;3;27;Noche
79409;"22:03:28";22;3;28;Noche
79410;"22:03:29";22;3;29;Noche
79411;"22:03:30";22;3;30;Noche
79412;"22:03:31";22;3;31;Noche
79413;"22:03:32";22;3;32;Noche
79414;"22:03:33";22;3;33;Noche
79415;"22:03:34";22;3;34;Noche
79416;"22:03:35";22;3;35;Noche
79417;"22:03:36";22;3;36;Noche
79418;"22:03:37";22;3;37;Noche
79419;"22:03:38";22;3;38;Noche
79420;"22:03:39";22;3;39;Noche
79421;"22:03:40";22;3;40;Noche
79422;"22:03:41";22;3;41;Noche
79423;"22:03:42";22;3;42;Noche
79424;"22:03:43";22;3;43;Noche
79425;"22:03:44";22;3;44;Noche
79426;"22:03:45";22;3;45;Noche
79427;"22:03:46";22;3;46;Noche
79428;"22:03:47";22;3;47;Noche
79429;"22:03:48";22;3;48;Noche
79430;"22:03:49";22;3;49;Noche
79431;"22:03:50";22;3;50;Noche
79432;"22:03:51";22;3;51;Noche
79433;"22:03:52";22;3;52;Noche
79434;"22:03:53";22;3;53;Noche
79435;"22:03:54";22;3;54;Noche
79436;"22:03:55";22;3;55;Noche
79437;"22:03:56";22;3;56;Noche
79438;"22:03:57";22;3;57;Noche
79439;"22:03:58";22;3;58;Noche
79440;"22:03:59";22;3;59;Noche
79441;"22:04:00";22;4;0;Noche
79442;"22:04:01";22;4;1;Noche
79443;"22:04:02";22;4;2;Noche
79444;"22:04:03";22;4;3;Noche
79445;"22:04:04";22;4;4;Noche
79446;"22:04:05";22;4;5;Noche
79447;"22:04:06";22;4;6;Noche
79448;"22:04:07";22;4;7;Noche
79449;"22:04:08";22;4;8;Noche
79450;"22:04:09";22;4;9;Noche
79451;"22:04:10";22;4;10;Noche
79452;"22:04:11";22;4;11;Noche
79453;"22:04:12";22;4;12;Noche
79454;"22:04:13";22;4;13;Noche
79455;"22:04:14";22;4;14;Noche
79456;"22:04:15";22;4;15;Noche
79457;"22:04:16";22;4;16;Noche
79458;"22:04:17";22;4;17;Noche
79459;"22:04:18";22;4;18;Noche
79460;"22:04:19";22;4;19;Noche
79461;"22:04:20";22;4;20;Noche
79462;"22:04:21";22;4;21;Noche
79463;"22:04:22";22;4;22;Noche
79464;"22:04:23";22;4;23;Noche
79465;"22:04:24";22;4;24;Noche
79466;"22:04:25";22;4;25;Noche
79467;"22:04:26";22;4;26;Noche
79468;"22:04:27";22;4;27;Noche
79469;"22:04:28";22;4;28;Noche
79470;"22:04:29";22;4;29;Noche
79471;"22:04:30";22;4;30;Noche
79472;"22:04:31";22;4;31;Noche
79473;"22:04:32";22;4;32;Noche
79474;"22:04:33";22;4;33;Noche
79475;"22:04:34";22;4;34;Noche
79476;"22:04:35";22;4;35;Noche
79477;"22:04:36";22;4;36;Noche
79478;"22:04:37";22;4;37;Noche
79479;"22:04:38";22;4;38;Noche
79480;"22:04:39";22;4;39;Noche
79481;"22:04:40";22;4;40;Noche
79482;"22:04:41";22;4;41;Noche
79483;"22:04:42";22;4;42;Noche
79484;"22:04:43";22;4;43;Noche
79485;"22:04:44";22;4;44;Noche
79486;"22:04:45";22;4;45;Noche
79487;"22:04:46";22;4;46;Noche
79488;"22:04:47";22;4;47;Noche
79489;"22:04:48";22;4;48;Noche
79490;"22:04:49";22;4;49;Noche
79491;"22:04:50";22;4;50;Noche
79492;"22:04:51";22;4;51;Noche
79493;"22:04:52";22;4;52;Noche
79494;"22:04:53";22;4;53;Noche
79495;"22:04:54";22;4;54;Noche
79496;"22:04:55";22;4;55;Noche
79497;"22:04:56";22;4;56;Noche
79498;"22:04:57";22;4;57;Noche
79499;"22:04:58";22;4;58;Noche
79500;"22:04:59";22;4;59;Noche
79501;"22:05:00";22;5;0;Noche
79502;"22:05:01";22;5;1;Noche
79503;"22:05:02";22;5;2;Noche
79504;"22:05:03";22;5;3;Noche
79505;"22:05:04";22;5;4;Noche
79506;"22:05:05";22;5;5;Noche
79507;"22:05:06";22;5;6;Noche
79508;"22:05:07";22;5;7;Noche
79509;"22:05:08";22;5;8;Noche
79510;"22:05:09";22;5;9;Noche
79511;"22:05:10";22;5;10;Noche
79512;"22:05:11";22;5;11;Noche
79513;"22:05:12";22;5;12;Noche
79514;"22:05:13";22;5;13;Noche
79515;"22:05:14";22;5;14;Noche
79516;"22:05:15";22;5;15;Noche
79517;"22:05:16";22;5;16;Noche
79518;"22:05:17";22;5;17;Noche
79519;"22:05:18";22;5;18;Noche
79520;"22:05:19";22;5;19;Noche
79521;"22:05:20";22;5;20;Noche
79522;"22:05:21";22;5;21;Noche
79523;"22:05:22";22;5;22;Noche
79524;"22:05:23";22;5;23;Noche
79525;"22:05:24";22;5;24;Noche
79526;"22:05:25";22;5;25;Noche
79527;"22:05:26";22;5;26;Noche
79528;"22:05:27";22;5;27;Noche
79529;"22:05:28";22;5;28;Noche
79530;"22:05:29";22;5;29;Noche
79531;"22:05:30";22;5;30;Noche
79532;"22:05:31";22;5;31;Noche
79533;"22:05:32";22;5;32;Noche
79534;"22:05:33";22;5;33;Noche
79535;"22:05:34";22;5;34;Noche
79536;"22:05:35";22;5;35;Noche
79537;"22:05:36";22;5;36;Noche
79538;"22:05:37";22;5;37;Noche
79539;"22:05:38";22;5;38;Noche
79540;"22:05:39";22;5;39;Noche
79541;"22:05:40";22;5;40;Noche
79542;"22:05:41";22;5;41;Noche
79543;"22:05:42";22;5;42;Noche
79544;"22:05:43";22;5;43;Noche
79545;"22:05:44";22;5;44;Noche
79546;"22:05:45";22;5;45;Noche
79547;"22:05:46";22;5;46;Noche
79548;"22:05:47";22;5;47;Noche
79549;"22:05:48";22;5;48;Noche
79550;"22:05:49";22;5;49;Noche
79551;"22:05:50";22;5;50;Noche
79552;"22:05:51";22;5;51;Noche
79553;"22:05:52";22;5;52;Noche
79554;"22:05:53";22;5;53;Noche
79555;"22:05:54";22;5;54;Noche
79556;"22:05:55";22;5;55;Noche
79557;"22:05:56";22;5;56;Noche
79558;"22:05:57";22;5;57;Noche
79559;"22:05:58";22;5;58;Noche
79560;"22:05:59";22;5;59;Noche
79561;"22:06:00";22;6;0;Noche
79562;"22:06:01";22;6;1;Noche
79563;"22:06:02";22;6;2;Noche
79564;"22:06:03";22;6;3;Noche
79565;"22:06:04";22;6;4;Noche
79566;"22:06:05";22;6;5;Noche
79567;"22:06:06";22;6;6;Noche
79568;"22:06:07";22;6;7;Noche
79569;"22:06:08";22;6;8;Noche
79570;"22:06:09";22;6;9;Noche
79571;"22:06:10";22;6;10;Noche
79572;"22:06:11";22;6;11;Noche
79573;"22:06:12";22;6;12;Noche
79574;"22:06:13";22;6;13;Noche
79575;"22:06:14";22;6;14;Noche
